id,ArchiveURL,Filename
ndt-virtual-tgfh2_1700447447_00000000001BCEEB,gs://archive-measurement-lab/ndt/pcap/2023/12/15/20231215T002200.396000Z-pcap-mlab2-chs01-ndt.tgz,2023/12/15/ndt-virtual-tgfh2_1700447447_00000000001BCEEB.pcap.gz
ndt-virtual-whbhd_1699911978_000000000028367B,gs://archive-measurement-lab/ndt/pcap/2023/12/15/20231215T192119.444668Z-pcap-mlab3-bom05-ndt.tgz,2023/12/15/ndt-virtual-whbhd_1699911978_000000000028367B.pcap.gz
ndt-virtual-dfflr_1700352761_00000000002B1F90,gs://archive-measurement-lab/ndt/pcap/2023/12/15/20231215T122853.279623Z-pcap-mlab1-cgk01-ndt.tgz,2023/12/15/ndt-virtual-dfflr_1700352761_00000000002B1F90.pcap.gz
ndt-virtual-47xk8_1700357439_000000000023A3F6,gs://archive-measurement-lab/ndt/pcap/2023/12/15/20231215T115332.742159Z-pcap-mlab1-kix01-ndt.tgz,2023/12/15/ndt-virtual-47xk8_1700357439_000000000023A3F6.pcap.gz
ndt-virtual-vcswp_1700367071_0000000000459A5D,gs://archive-measurement-lab/ndt/pcap/2023/12/15/20231215T020857.492349Z-pcap-mlab1-lhr09-ndt.tgz,2023/12/15/ndt-virtual-vcswp_1700367071_0000000000459A5D.pcap.gz
ndt-virtual-hnlvx_1700355558_00000000001A8408,gs://archive-measurement-lab/ndt/pcap/2023/12/15/20231215T030657.261921Z-pcap-mlab1-mel01-ndt.tgz,2023/12/15/ndt-virtual-hnlvx_1700355558_00000000001A8408.pcap.gz
ndt-virtual-cjrtn_1700360580_00000000002E32BD,gs://archive-measurement-lab/ndt/pcap/2023/12/15/20231215T035716.474693Z-pcap-mlab1-sin02-ndt.tgz,2023/12/15/ndt-virtual-cjrtn_1700360580_00000000002E32BD.pcap.gz
ndt-virtual-cjrtn_1700360580_00000000002EF2AC,gs://archive-measurement-lab/ndt/pcap/2023/12/15/20231215T134606.397164Z-pcap-mlab1-sin02-ndt.tgz,2023/12/15/ndt-virtual-cjrtn_1700360580_00000000002EF2AC.pcap.gz
ndt-virtual-b54tx_1693253043_000000000010BA31,gs://archive-measurement-lab/ndt/pcap/2023/09/07/20230907T061406.329033Z-pcap-mlab1-sin02-ndt.tgz,2023/09/07/ndt-virtual-b54tx_1693253043_000000000010BA31.pcap.gz
ndt-virtual-vcswp_1700367071_00000000004603F8,gs://archive-measurement-lab/ndt/pcap/2023/12/15/20231215T082458.059690Z-pcap-mlab1-lhr09-ndt.tgz,2023/12/15/ndt-virtual-vcswp_1700367071_00000000004603F8.pcap.gz
