id,date,ASNumber,UUID,TestTime,CongestionControl,MeanThroughputMbps,MinRTT,LossRate,ClientIP,StartTime,EndTime,DownloadUUID,duration
ndt-virtual-z8hvs_1672705742_00000000003251A6,2023-02-12,59625.0,ndt-virtual-z8hvs_1672705742_00000000003251A6,2023-02-12 09:51:09.622069 UTC,bbr,0.5770640699816599,161.115,0.1224676109458593,185.84.71.127,2023-02-12 09:51:09.622033 UTC,2023-02-12 09:51:24.622354 UTC,ndt-virtual-z8hvs_1672705742_00000000003251A6,0 days 00:00:15.000321
ndt-virtual-9442t_1675644885_000000000003D738,2023-02-12,12390.0,ndt-virtual-9442t_1675644885_000000000003D738,2023-02-12 16:07:12.752813 UTC,bbr,7.259694646380383,9.216,0.0094335251941523,194.207.191.151,2023-02-12 16:07:12.752745 UTC,2023-02-12 16:07:27.753853 UTC,ndt-virtual-9442t_1675644885_000000000003D738,0 days 00:00:15.001108
ndt-virtual-vtbk9_1675734257_000000000001C377,2023-02-12,12876.0,ndt-virtual-vtbk9_1675734257_000000000001C377,2023-02-12 15:25:41.462870 UTC,bbr,1.8400878646651544,213.382,0.1730878966237675,51.159.221.158,2023-02-12 15:25:41.462817 UTC,2023-02-12 15:25:56.463548 UTC,ndt-virtual-vtbk9_1675734257_000000000001C377,0 days 00:00:15.000731
ndt-virtual-bfqqg_1670891555_00000000009ED42A,2023-02-12,16276.0,ndt-virtual-bfqqg_1670891555_00000000009ED42A,2023-02-12 16:08:30.873615 UTC,bbr,1.3266311004212403,201.0,0.0679606197409974,15.235.143.105,2023-02-12 16:08:30.873575 UTC,2023-02-12 16:08:45.873585 UTC,ndt-virtual-bfqqg_1670891555_00000000009ED42A,0 days 00:00:15.000010
ndt-virtual-gbq7b_1675124482_00000000001DDF7C,2023-02-12,134928.0,ndt-virtual-gbq7b_1675124482_00000000001DDF7C,2023-02-12 15:25:52.094671 UTC,bbr,1.1566115424925894,52.362,0.0216590656451368,103.157.168.77,2023-02-12 15:25:52.094626 UTC,2023-02-12 15:26:07.094765 UTC,ndt-virtual-gbq7b_1675124482_00000000001DDF7C,0 days 00:00:15.000139
ndt-virtual-gbq7b_1675124482_00000000001D59F0,2023-02-12,132471.0,ndt-virtual-gbq7b_1675124482_00000000001D59F0,2023-02-12 08:48:29.945933 UTC,bbr,2.7173246460987497,107.984,0.0,59.153.127.51,2023-02-12 08:48:29.945893 UTC,2023-02-12 08:48:44.945965 UTC,ndt-virtual-gbq7b_1675124482_00000000001D59F0,0 days 00:00:15.000072
ndt-virtual-gxc4k_1671669739_00000000001A6007,2023-02-12,6327.0,ndt-virtual-gxc4k_1671669739_00000000001A6007,2023-02-12 16:46:45.571737 UTC,bbr,33.67350351230613,32.125,0.0,50.72.153.147,2023-02-12 16:46:45.571691 UTC,2023-02-12 16:47:00.572258 UTC,ndt-virtual-gxc4k_1671669739_00000000001A6007,0 days 00:00:15.000567
ndt-virtual-7tvdm_1672877121_00000000001B706E,2023-02-12,4761.0,ndt-virtual-7tvdm_1672877121_00000000001B706E,2023-02-12 12:56:37.532194 UTC,bbr,3.200819277543245,43.625,0.1766314437105143,114.10.9.164,2023-02-12 12:56:37.531842 UTC,2023-02-12 12:56:52.531902 UTC,ndt-virtual-7tvdm_1672877121_00000000001B706E,0 days 00:00:15.000060
ndt-virtual-7tvdm_1672877121_00000000001ACC40,2023-02-12,36692.0,ndt-virtual-7tvdm_1672877121_00000000001ACC40,2023-02-12 02:17:14.657062 UTC,bbr,27.4773299235495,13.508,0.0,155.190.51.4,2023-02-12 02:17:14.656991 UTC,2023-02-12 02:17:29.657226 UTC,ndt-virtual-7tvdm_1672877121_00000000001ACC40,0 days 00:00:15.000235
ndt-virtual-7tvdm_1672877121_00000000001B7A61,2023-02-12,9443.0,ndt-virtual-7tvdm_1672877121_00000000001B7A61,2023-02-12 16:57:53.637470 UTC,bbr,6.974340571273656,151.0,0.0630065505855531,139.218.253.50,2023-02-12 16:57:53.637409 UTC,2023-02-12 16:58:08.638072 UTC,ndt-virtual-7tvdm_1672877121_00000000001B7A61,0 days 00:00:15.000663
ndt-virtual-vh5vm_1675730111_000000000002565C,2023-02-12,46562.0,ndt-virtual-vh5vm_1675730111_000000000002565C,2023-02-12 23:44:41.800903 UTC,bbr,3.8256527274941967,70.374,0.048525079576918,66.115.181.200,2023-02-12 23:44:41.800857 UTC,2023-02-12 23:44:56.801701 UTC,ndt-virtual-vh5vm_1675730111_000000000002565C,0 days 00:00:15.000844
ndt-virtual-57xrl_1673545042_000000000014D218,2023-02-12,268200.0,ndt-virtual-57xrl_1673545042_000000000014D218,2023-02-12 15:09:16.682980 UTC,bbr,4.5712777485361595,36.167,0.0258044892331703,205.164.67.235,2023-02-12 15:09:16.682917 UTC,2023-02-12 15:09:31.682994 UTC,ndt-virtual-57xrl_1673545042_000000000014D218,0 days 00:00:15.000077
ndt-virtual-bfqqg_1670891555_00000000009EEAE2,2023-02-12,24309.0,ndt-virtual-bfqqg_1670891555_00000000009EEAE2,2023-02-12 17:58:47.385657 UTC,bbr,10.803334211670483,33.939,5.6518536939375005e-05,49.204.137.89,2023-02-12 17:58:47.385605 UTC,2023-02-12 17:59:02.386238 UTC,ndt-virtual-bfqqg_1670891555_00000000009EEAE2,0 days 00:00:15.000633
ndt-virtual-57xrl_1673545042_0000000000144ABF,2023-02-12,267528.0,ndt-virtual-57xrl_1673545042_0000000000144ABF,2023-02-12 00:43:17.370515 UTC,bbr,13.60574370380075,24.805,0.0692039460736312,201.182.179.39,2023-02-12 00:43:17.370465 UTC,2023-02-12 00:43:32.371592 UTC,ndt-virtual-57xrl_1673545042_0000000000144ABF,0 days 00:00:15.001127
ndt-virtual-h2hwz_1675745349_000000000004D221,2023-02-12,268829.0,ndt-virtual-h2hwz_1675745349_000000000004D221,2023-02-12 13:06:43.604806 UTC,bbr,193.0047487092446,11.674,0.0171206213892782,45.173.223.35,2023-02-12 13:06:43.604769 UTC,2023-02-12 13:06:58.604941 UTC,ndt-virtual-h2hwz_1675745349_000000000004D221,0 days 00:00:15.000172
ndt-virtual-bbdkm_1675740630_00000000000B6B2C,2023-02-12,137097.0,ndt-virtual-bbdkm_1675740630_00000000000B6B2C,2023-02-12 11:49:16.106052 UTC,bbr,2.7103144365792966,27.643,0.0265112309359895,103.105.176.72,2023-02-12 11:49:16.106013 UTC,2023-02-12 11:49:31.106288 UTC,ndt-virtual-bbdkm_1675740630_00000000000B6B2C,0 days 00:00:15.000275
ndt-virtual-w2cnr_1675733142_0000000000020B95,2023-02-12,209934.0,ndt-virtual-w2cnr_1675733142_0000000000020B95,2023-02-12 16:41:13.054417 UTC,bbr,8.628994289807707,30.341,0.002167750526836,185.212.103.12,2023-02-12 16:41:13.054357 UTC,2023-02-12 16:41:28.054882 UTC,ndt-virtual-w2cnr_1675733142_0000000000020B95,0 days 00:00:15.000525
ndt-virtual-z8hvs_1672705742_00000000003231DE,2023-02-12,8452.0,ndt-virtual-z8hvs_1672705742_00000000003231DE,2023-02-12 02:49:27.240882 UTC,bbr,13.582935332004377,94.825,0.0079188645715637,102.42.65.9,2023-02-12 02:49:27.240855 UTC,2023-02-12 02:49:42.241242 UTC,ndt-virtual-z8hvs_1672705742_00000000003231DE,0 days 00:00:15.000387
ndt-virtual-57xrl_1673545042_00000000001467AC,2023-02-12,26615.0,ndt-virtual-57xrl_1673545042_00000000001467AC,2023-02-12 03:10:58.151677 UTC,bbr,10.689089614523766,7.865,0.0556012798829301,179.76.2.24,2023-02-12 03:10:58.151644 UTC,2023-02-12 03:11:13.151776 UTC,ndt-virtual-57xrl_1673545042_00000000001467AC,0 days 00:00:15.000132
ndt-virtual-wcbp6_1675817447_0000000000035BFA,2023-02-12,9931.0,ndt-virtual-wcbp6_1675817447_0000000000035BFA,2023-02-12 12:08:20.001997 UTC,bbr,5.762024752382668,59.527,0.0,122.155.35.40,2023-02-12 12:08:20.001944 UTC,2023-02-12 12:08:35.002709 UTC,ndt-virtual-wcbp6_1675817447_0000000000035BFA,0 days 00:00:15.000765
ndt-virtual-57xrl_1673545042_00000000001448FD,2023-02-12,268572.0,ndt-virtual-57xrl_1673545042_00000000001448FD,2023-02-12 00:01:58.184730 UTC,bbr,5.579313062755631,14.98,0.0,45.163.63.192,2023-02-12 00:01:58.184700 UTC,2023-02-12 00:02:13.185534 UTC,ndt-virtual-57xrl_1673545042_00000000001448FD,0 days 00:00:15.000834
ndt-virtual-tprb2_1673545290_000000000015492D,2023-02-12,28329.0,ndt-virtual-tprb2_1673545290_000000000015492D,2023-02-12 23:21:09.376123 UTC,bbr,17.387163622563307,22.0,0.214343644410525,177.107.49.14,2023-02-12 23:21:09.376083 UTC,2023-02-12 23:21:24.376888 UTC,ndt-virtual-tprb2_1673545290_000000000015492D,0 days 00:00:15.000805
ndt-virtual-gbq7b_1675124482_00000000001D8835,2023-02-12,45916.0,ndt-virtual-gbq7b_1675124482_00000000001D8835,2023-02-12 09:34:34.159452 UTC,bbr,20.3954797995048,21.021,0.0113911868516414,103.81.93.180,2023-02-12 09:34:34.159401 UTC,2023-02-12 09:34:49.159926 UTC,ndt-virtual-gbq7b_1675124482_00000000001D8835,0 days 00:00:15.000525
ndt-virtual-wcbp6_1675817447_0000000000031545,2023-02-12,23969.0,ndt-virtual-wcbp6_1675817447_0000000000031545,2023-02-12 03:37:50.310063 UTC,bbr,26.732205181712818,30.993,0.0169029857449115,125.24.9.242,2023-02-12 03:37:50.309986 UTC,2023-02-12 03:38:05.311506 UTC,ndt-virtual-wcbp6_1675817447_0000000000031545,0 days 00:00:15.001520
ndt-virtual-57xrl_1673545042_000000000014C3A8,2023-02-12,270814.0,ndt-virtual-57xrl_1673545042_000000000014C3A8,2023-02-12 15:26:23.774973 UTC,bbr,21.742876398982872,9.811,0.0727290973947103,177.223.106.2,2023-02-12 15:26:23.774934 UTC,2023-02-12 15:26:38.775523 UTC,ndt-virtual-57xrl_1673545042_000000000014C3A8,0 days 00:00:15.000589
ndt-virtual-bfqqg_1670891555_00000000009DDCE2,2023-02-12,131442.0,ndt-virtual-bfqqg_1670891555_00000000009DDCE2,2023-02-12 07:16:40.344105 UTC,bbr,71.94330195059493,6.113,0.0794825022939209,103.97.240.164,2023-02-12 07:16:40.344070 UTC,2023-02-12 07:16:55.344340 UTC,ndt-virtual-bfqqg_1670891555_00000000009DDCE2,0 days 00:00:15.000270
ndt-virtual-wcbp6_1675817447_0000000000030468,2023-02-12,132618.0,ndt-virtual-wcbp6_1675817447_0000000000030468,2023-02-12 02:27:36.792778 UTC,bbr,3.3394780746646147,29.646,0.0,49.237.42.248,2023-02-12 02:27:36.792742 UTC,2023-02-12 02:27:51.793197 UTC,ndt-virtual-wcbp6_1675817447_0000000000030468,0 days 00:00:15.000455
ndt-virtual-bbdkm_1675740630_00000000000ABB03,2023-02-12,59169.0,ndt-virtual-bbdkm_1675740630_00000000000ABB03,2023-02-12 03:38:05.472679 UTC,bbr,0.4458587499103163,47.346,0.2457942153460654,103.254.56.221,2023-02-12 03:38:05.472628 UTC,2023-02-12 03:38:20.473119 UTC,ndt-virtual-bbdkm_1675740630_00000000000ABB03,0 days 00:00:15.000491
ndt-virtual-sjpd7_1675729732_0000000000024B46,2023-02-12,4764.0,ndt-virtual-sjpd7_1675729732_0000000000024B46,2023-02-12 06:59:16.717119 UTC,bbr,0.8793956037687434,42.708,0.0,159.196.13.194,2023-02-12 06:59:16.717065 UTC,2023-02-12 06:59:31.717431 UTC,ndt-virtual-sjpd7_1675729732_0000000000024B46,0 days 00:00:15.000366
ndt-virtual-gbq7b_1675124482_00000000001E62FB,2023-02-12,141878.0,ndt-virtual-gbq7b_1675124482_00000000001E62FB,2023-02-12 19:41:09.303559 UTC,bbr,0.959476648087722,91.997,0.0,103.167.128.100,2023-02-12 19:41:09.303517 UTC,2023-02-12 19:41:24.303890 UTC,ndt-virtual-gbq7b_1675124482_00000000001E62FB,0 days 00:00:15.000373
ndt-virtual-bfqqg_1670891555_00000000009ECECB,2023-02-12,45769.0,ndt-virtual-bfqqg_1670891555_00000000009ECECB,2023-02-12 17:46:05.256169 UTC,bbr,4.195242144983386,39.186,0.0287024191251458,202.140.36.44,2023-02-12 17:46:05.256142 UTC,2023-02-12 17:46:20.256432 UTC,ndt-virtual-bfqqg_1670891555_00000000009ECECB,0 days 00:00:15.000290
ndt-virtual-gxc4k_1671669739_00000000001A2D3D,2023-02-12,6621.0,ndt-virtual-gxc4k_1671669739_00000000001A2D3D,2023-02-12 15:21:09.672636 UTC,bbr,247.07703780199472,26.649,0.0,67.46.64.78,2023-02-12 15:21:09.672581 UTC,2023-02-12 15:21:24.672689 UTC,ndt-virtual-gxc4k_1671669739_00000000001A2D3D,0 days 00:00:15.000108
ndt-virtual-q5k45_1675733899_000000000006C0F4,2023-02-12,134177.0,ndt-virtual-q5k45_1675733899_000000000006C0F4,2023-02-12 14:30:43.065280 UTC,bbr,1.222443236614622,344.682,0.0,103.52.208.4,2023-02-12 14:30:43.065245 UTC,2023-02-12 14:30:58.065863 UTC,ndt-virtual-q5k45_1675733899_000000000006C0F4,0 days 00:00:15.000618
ndt-virtual-q5k45_1675733899_000000000006C80E,2023-02-12,134316.0,ndt-virtual-q5k45_1675733899_000000000006C80E,2023-02-12 16:02:57.548269 UTC,bbr,9.877887009673492,12.377,0.0241798226991418,45.115.179.161,2023-02-12 16:02:57.548242 UTC,2023-02-12 16:03:12.548610 UTC,ndt-virtual-q5k45_1675733899_000000000006C80E,0 days 00:00:15.000368
ndt-khj96_1673769240_00000000001CB69D,2023-02-12,328453.0,ndt-khj96_1673769240_00000000001CB69D,2023-02-12 16:01:18.496955 UTC,bbr,0.0851939931893038,96.599,0.0,2c0f:ed28:50ab:fc30:f225:b770:93cd:4ee6,2023-02-12 16:01:18.496916 UTC,2023-02-12 16:01:33.497258 UTC,ndt-khj96_1673769240_00000000001CB69D,0 days 00:00:15.000342
ndt-8qlqv_1673872551_00000000001C9C3A,2023-02-12,11427.0,ndt-8qlqv_1673872551_00000000001C9C3A,2023-02-12 21:07:55.037691 UTC,bbr,0.2267118980345612,26.143,0.3139947304418321,2603:8080:1800:5b04:b96c:764a:7703:f2fe,2023-02-12 21:07:55.037607 UTC,2023-02-12 21:08:10.037776 UTC,ndt-8qlqv_1673872551_00000000001C9C3A,0 days 00:00:15.000169
ndt-ms97s_1673614203_00000000002A5123,2023-02-12,13213.0,ndt-ms97s_1673614203_00000000002A5123,2023-02-12 19:03:00.093465 UTC,bbr,34.20359095266471,9.238,0.0,2a07:23c0:8:f000::905a,2023-02-12 19:03:00.093377 UTC,2023-02-12 19:03:15.094375 UTC,ndt-ms97s_1673614203_00000000002A5123,0 days 00:00:15.000998
ndt-7st77_1673584611_000000000016B6BA,2023-02-12,12252.0,ndt-7st77_1673584611_000000000016B6BA,2023-02-12 01:38:27.631526 UTC,bbr,0.142592673095459,155.105,0.0214438562901227,2800:200:e440:147a:106f:b4f8:2af5:31de,2023-02-12 01:38:27.631401 UTC,2023-02-12 01:38:42.632381 UTC,ndt-7st77_1673584611_000000000016B6BA,0 days 00:00:15.000980
ndt-96l5l_1673819253_000000000015F459,2023-02-12,15557.0,ndt-96l5l_1673819253_000000000015F459,2023-02-12 11:16:30.590391 UTC,bbr,21.828857634499027,2.414,0.0095584377616167,2a02:8440:3408:2a7a:0:49:47aa:ee01,2023-02-12 11:16:30.590334 UTC,2023-02-12 11:16:45.591281 UTC,ndt-96l5l_1673819253_000000000015F459,0 days 00:00:15.000947
ndt-vplxg_1673724873_0000000000187799,2023-02-12,20115.0,ndt-vplxg_1673724873_0000000000187799,2023-02-12 17:55:22.449798 UTC,bbr,40.771963473419774,38.156,0.0001183195212572,2600:6c5e:2ef0:88d0:908c:23ff:1cba:8419,2023-02-12 17:55:22.449738 UTC,2023-02-12 17:55:37.449998 UTC,ndt-vplxg_1673724873_0000000000187799,0 days 00:00:15.000260
ndt-jsq85_1673702348_000000000018D8B5,2023-02-12,205016.0,ndt-jsq85_1673702348_000000000018D8B5,2023-02-12 15:02:39.935156 UTC,bbr,2.0670891744698388,21.378,0.0,2001:67c:2660:425:3617:ebff:fee4:63ab,2023-02-12 15:02:39.934840 UTC,2023-02-12 15:02:54.935020 UTC,ndt-jsq85_1673702348_000000000018D8B5,0 days 00:00:15.000180
ndt-h8n8k_1673553158_00000000001C0542,2023-02-12,8151.0,ndt-h8n8k_1673553158_00000000001C0542,2023-02-12 05:57:09.406792 UTC,bbr,0.2116103490302896,89.094,0.0,2806:106e:2:874d:bdeb:21e:f308:d4ce,2023-02-12 05:57:09.406762 UTC,2023-02-12 05:57:24.407512 UTC,ndt-h8n8k_1673553158_00000000001C0542,0 days 00:00:15.000750
ndt-ndzxm_1673910651_0000000000296E95,2023-02-12,132199.0,ndt-ndzxm_1673910651_0000000000296E95,2023-02-12 11:47:14.486908 UTC,bbr,5.753111165113788,15.964,0.0117874395414271,2001:fd8:5ca:a240:fdb8:55c:86c7:c043,2023-02-12 11:47:14.486776 UTC,2023-02-12 11:47:29.486803 UTC,ndt-ndzxm_1673910651_0000000000296E95,0 days 00:00:15.000027
ndt-l4wn2_1673490907_00000000001F9672,2023-02-12,139831.0,ndt-l4wn2_1673490907_00000000001F9672,2023-02-12 03:16:03.798815 UTC,bbr,1.7179185844775005,56.835,0.0008289990030128,2405:8d40:c91:3109:1742:f172:2c62:c6ba,2023-02-12 03:16:03.798724 UTC,2023-02-12 03:16:18.798738 UTC,ndt-l4wn2_1673490907_00000000001F9672,0 days 00:00:15.000014
ndt-kldsr_1673604982_00000000002F388D,2023-02-12,4775.0,ndt-kldsr_1673604982_00000000002F388D,2023-02-12 21:32:02.722526 UTC,bbr,11.665719740459116,30.0,0.0166213194941879,2001:fd8:1904:1ba:941:d9f8:76eb:55f3,2023-02-12 21:32:02.722482 UTC,2023-02-12 21:32:17.723552 UTC,ndt-kldsr_1673604982_00000000002F388D,0 days 00:00:15.001070
ndt-p4bff_1673558995_00000000001F14CD,2023-02-12,205016.0,ndt-p4bff_1673558995_00000000001F14CD,2023-02-12 02:51:35.493018 UTC,bbr,5.128895729126588,149.548,0.0,2001:67c:2628:647:5::37c,2023-02-12 02:51:35.492977 UTC,2023-02-12 02:51:50.493712 UTC,ndt-p4bff_1673558995_00000000001F14CD,0 days 00:00:15.000735
ndt-virtual-ct5v4_1665604234_00000000000D107C,2022-10-29,135256.0,ndt-virtual-ct5v4_1665604234_00000000000D107C,2022-10-29 06:06:38.203416 UTC,bbr,0.1830317512871819,635.39,0.2054292002934702,45.248.191.226,2022-10-29 06:06:38.203381 UTC,2022-10-29 06:06:53.203641 UTC,ndt-virtual-ct5v4_1665604234_00000000000D107C,0 days 00:00:15.000260
ndt-virtual-xqjxv_1662669043_000000000010AE4C,2022-10-29,54936.0,ndt-virtual-xqjxv_1662669043_000000000010AE4C,2022-10-29 00:36:01.950051 UTC,bbr,0.6680421659965026,128.08,0.0558519223719558,97.107.200.87,2022-10-29 00:36:01.950002 UTC,2022-10-29 00:36:16.950019 UTC,ndt-virtual-xqjxv_1662669043_000000000010AE4C,0 days 00:00:15.000017
ndt-virtual-tw5j8_1662675154_00000000002007DE,2022-10-29,132556.0,ndt-virtual-tw5j8_1662675154_00000000002007DE,2022-10-29 07:04:29.086090 UTC,bbr,0.2670825562048895,33.393,0.01690855770343,45.125.118.66,2022-10-29 07:04:29.086064 UTC,2022-10-29 07:04:44.086257 UTC,ndt-virtual-tw5j8_1662675154_00000000002007DE,0 days 00:00:15.000193
ndt-virtual-lqh6f_1664956878_0000000000122460,2022-10-29,138089.0,ndt-virtual-lqh6f_1664956878_0000000000122460,2022-10-29 10:31:20.200007 UTC,bbr,0.7340411612716782,24.015,0.1837794977829012,103.102.14.33,2022-10-29 10:31:20.199923 UTC,2022-10-29 10:31:35.200877 UTC,ndt-virtual-lqh6f_1664956878_0000000000122460,0 days 00:00:15.000954
ndt-virtual-d25lt_1662669645_00000000000D4B81,2022-10-29,36903.0,ndt-virtual-d25lt_1662669645_00000000000D4B81,2022-10-29 17:53:13.338817 UTC,bbr,0.6298954363960437,91.088,0.1429602761364301,105.157.92.97,2022-10-29 17:53:13.338773 UTC,2022-10-29 17:53:28.338558 UTC,ndt-virtual-d25lt_1662669645_00000000000D4B81,0 days 00:00:14.999785
ndt-virtual-ct5v4_1665604234_00000000000CFE90,2022-10-29,45769.0,ndt-virtual-ct5v4_1665604234_00000000000CFE90,2022-10-29 07:39:09.389662 UTC,bbr,0.9876506251698508,3.419,0.001125834380807,1.186.122.144,2022-10-29 07:39:09.389623 UTC,2022-10-29 07:39:24.390128 UTC,ndt-virtual-ct5v4_1665604234_00000000000CFE90,0 days 00:00:15.000505
ndt-virtual-tw5j8_1662675154_0000000000207068,2022-10-29,24554.0,ndt-virtual-tw5j8_1662675154_0000000000207068,2022-10-29 09:56:00.698580 UTC,bbr,20.783925337765226,8.836,0.1166274822966664,103.203.62.221,2022-10-29 09:56:00.698538 UTC,2022-10-29 09:56:15.699607 UTC,ndt-virtual-tw5j8_1662675154_0000000000207068,0 days 00:00:15.001069
ndt-virtual-lqh6f_1664956878_0000000000121223,2022-10-29,141939.0,ndt-virtual-lqh6f_1664956878_0000000000121223,2022-10-29 06:26:12.173377 UTC,bbr,1.8313024843433157,34.0,0.2210637173100785,103.164.192.74,2022-10-29 06:26:12.173324 UTC,2022-10-29 06:26:27.173514 UTC,ndt-virtual-lqh6f_1664956878_0000000000121223,0 days 00:00:15.000190
ndt-virtual-tw5j8_1662675154_000000000020424D,2022-10-29,58678.0,ndt-virtual-tw5j8_1662675154_000000000020424D,2022-10-29 08:50:53.306282 UTC,bbr,5.371200926967969,13.559,0.0016369090246886,45.250.248.33,2022-10-29 08:50:53.306230 UTC,2022-10-29 08:51:08.306474 UTC,ndt-virtual-tw5j8_1662675154_000000000020424D,0 days 00:00:15.000244
ndt-virtual-ct5v4_1665604234_00000000000D65CD,2022-10-29,45916.0,ndt-virtual-ct5v4_1665604234_00000000000D65CD,2022-10-29 10:10:13.990770 UTC,bbr,9.736094282366793,20.907,0.1056686846450192,43.241.146.43,2022-10-29 10:10:13.990745 UTC,2022-10-29 10:10:28.991626 UTC,ndt-virtual-ct5v4_1665604234_00000000000D65CD,0 days 00:00:15.000881
ndt-virtual-dd98c_1664964014_00000000000A2E02,2022-10-29,25135.0,ndt-virtual-dd98c_1664964014_00000000000A2E02,2022-10-29 08:25:10.462513 UTC,bbr,44.9355217320957,33.951,0.0,85.255.237.194,2022-10-29 08:25:10.462472 UTC,2022-10-29 08:25:25.462511 UTC,ndt-virtual-dd98c_1664964014_00000000000A2E02,0 days 00:00:15.000039
ndt-virtual-tw5j8_1662675154_0000000000209C52,2022-10-29,55256.0,ndt-virtual-tw5j8_1662675154_0000000000209C52,2022-10-29 13:38:09.506650 UTC,bbr,6.581864805520532,1.589,0.0009168702555238,163.116.205.119,2022-10-29 13:38:09.506612 UTC,2022-10-29 13:38:24.507290 UTC,ndt-virtual-tw5j8_1662675154_0000000000209C52,0 days 00:00:15.000678
ndt-virtual-ct5v4_1665604234_00000000000D7740,2022-10-29,136373.0,ndt-virtual-ct5v4_1665604234_00000000000D7740,2022-10-29 12:11:55.669191 UTC,bbr,6.890773467906821,3.979,0.0139042137213821,103.69.89.242,2022-10-29 12:11:55.669139 UTC,2022-10-29 12:12:10.669299 UTC,ndt-virtual-ct5v4_1665604234_00000000000D7740,0 days 00:00:15.000160
ndt-virtual-ct5v4_1665604234_00000000000D5E25,2022-10-29,24554.0,ndt-virtual-ct5v4_1665604234_00000000000D5E25,2022-10-29 11:20:41.846689 UTC,bbr,1.5720311177425232,3.248,0.0404584890074178,182.237.175.33,2022-10-29 11:20:41.846656 UTC,2022-10-29 11:20:56.846732 UTC,ndt-virtual-ct5v4_1665604234_00000000000D5E25,0 days 00:00:15.000076
ndt-virtual-djmlh_1665109590_00000000000DA1E4,2022-10-29,23700.0,ndt-virtual-djmlh_1665109590_00000000000DA1E4,2022-10-29 13:20:20.770489 UTC,bbr,1.372386527066128,20.931,0.3439276468219703,118.137.148.220,2022-10-29 13:20:20.770428 UTC,2022-10-29 13:20:35.771269 UTC,ndt-virtual-djmlh_1665109590_00000000000DA1E4,0 days 00:00:15.000841
ndt-virtual-lqh6f_1664956878_0000000000125877,2022-10-29,45727.0,ndt-virtual-lqh6f_1664956878_0000000000125877,2022-10-29 14:58:14.653122 UTC,bbr,4.060665307929711,34.803,0.1293547004512199,116.206.40.64,2022-10-29 14:58:14.653072 UTC,2022-10-29 14:58:29.653084 UTC,ndt-virtual-lqh6f_1664956878_0000000000125877,0 days 00:00:15.000012
ndt-virtual-vmcln_1662676726_0000000000156FA5,2022-10-29,4804.0,ndt-virtual-vmcln_1662676726_0000000000156FA5,2022-10-29 10:44:00.762860 UTC,bbr,6.6741122946166485,14.171,0.0,49.186.107.246,2022-10-29 10:44:00.762821 UTC,2022-10-29 10:44:15.763776 UTC,ndt-virtual-vmcln_1662676726_0000000000156FA5,0 days 00:00:15.000955
ndt-virtual-ct5v4_1665604234_00000000000D0519,2022-10-29,17625.0,ndt-virtual-ct5v4_1665604234_00000000000D0519,2022-10-29 06:14:30.971218 UTC,bbr,750.0024780302007,10.66,0.0035097301818653,202.131.103.131,2022-10-29 06:14:30.971182 UTC,2022-10-29 06:14:45.972324 UTC,ndt-virtual-ct5v4_1665604234_00000000000D0519,0 days 00:00:15.001142
ndt-virtual-lqh6f_1664956878_000000000011EAFA,2022-10-29,17451.0,ndt-virtual-lqh6f_1664956878_000000000011EAFA,2022-10-29 06:22:16.013729 UTC,bbr,25.213351813790137,5.447,0.0119352082919678,118.99.107.177,2022-10-29 06:22:16.013665 UTC,2022-10-29 06:22:31.014532 UTC,ndt-virtual-lqh6f_1664956878_000000000011EAFA,0 days 00:00:15.000867
ndt-svcz2_1665304374_00000000000EA81D,2022-10-29,205016.0,ndt-svcz2_1665304374_00000000000EA81D,2022-10-29 17:52:40.124639 UTC,bbr,0.886726556464331,89.968,0.0,2001:67c:2628:647:f24d:a2ff:fe75:21dc,2022-10-29 17:52:40.124590 UTC,2022-10-29 17:52:55.125132 UTC,ndt-svcz2_1665304374_00000000000EA81D,0 days 00:00:15.000542
ndt-r2zmm_1666978396_000000000000D1F0,2022-10-29,60294.0,ndt-r2zmm_1666978396_000000000000D1F0,2022-10-29 19:03:52.398449 UTC,bbr,1.487733530948945,42.532,0.0,2a00:6020:b041:900:f0e4:e0dc:9cce:94a,2022-10-29 19:03:52.398420 UTC,2022-10-29 19:04:07.398779 UTC,ndt-r2zmm_1666978396_000000000000D1F0,0 days 00:00:15.000359
ndt-trhfk_1666742381_0000000000032152,2022-10-29,20001.0,ndt-trhfk_1666742381_0000000000032152,2022-10-29 06:44:24.545808 UTC,bbr,0.390939838064979,27.73,0.0271239632369423,2603:8000:c500:81c7:d418:20e5:cf63:afe7,2022-10-29 06:44:24.545737 UTC,2022-10-29 06:44:39.546158 UTC,ndt-trhfk_1666742381_0000000000032152,0 days 00:00:15.000421
ndt-gc89b_1665038076_0000000000169568,2022-10-29,15557.0,ndt-gc89b_1665038076_0000000000169568,2022-10-29 13:57:24.514498 UTC,bbr,1.4650483945306498,40.997,0.0,2a02:8440:6210:1ca3:7eb6:4e0c:d884:9b30,2022-10-29 13:57:24.514402 UTC,2022-10-29 13:57:39.514869 UTC,ndt-gc89b_1665038076_0000000000169568,0 days 00:00:15.000467
